ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"São permitidas encomendas?","Vender individualmente?","Peso (g)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download",Pai,"Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Atributo padrão 2"
635,variable,38128477,"Calça Moletom Feminina Essentials Unlimit - Preto",1,0,visible,,"<h2 class=""MsoNormal"">Calça Moletom Feminina Essentials Unlimit nina</h2>
<p class=""MsoNormal"">Esta <strong>Calça Moletom Feminina Essenciais Unlimit</strong> é feita com moletom dois cabos e é perfeita para quem não abre mão do conforto do algodão. Ela te dá mobilidade e tem uma pegada de rua que é tendência. Esta calça é feita para pessoas descoladas que procuram conforto em seus exercícios e aquele toque do moletom.</p>
<p class=""MsoNormal"">Características:</p>

<ul>
 	<li class=""MsoNormal"">Feito em algodão   poliéster</li>
 	<li class=""MsoNormal"">Parte de baixo com punho elástico</li>
 	<li class=""MsoNormal"">Cós com ribanna e elástico</li>
 	<li class=""MsoNormal"">Confortável e soltinho</li>
 	<li class=""MsoNormal"">Bolsos laterais</li>
 	<li class=""MsoNormal"">Cordão de ajuste de cintura</li>
</ul>
<p class=""MsoNormal"">Composição: 88% algodão - 12% poliéster</p>
<!-- [if gte mso 9]&gt; 96 &lt;![endif]--><!-- [if gte mso 9]&gt; Normal 0 21 false false false PT-BR X-NONE X-NONE &lt;![endif]--><!-- [if gte mso 9]&gt; &lt;![endif]--><!-- [if gte mso 10]&gt; /* Style Definitions */table.MsoNormalTable {mso-style-name:""Tabela normal""; mso-tstyle-rowband-size:0; mso-tstyle-colband-size:0; mso-style-noshow:yes; mso-style-priority:99; mso-style-parent:""""; mso-padding-alt:0cm 5.4pt 0cm 5.4pt; mso-para-margin:0cm; mso-para-margin-bottom:.0001pt; mso-pagination:widow-orphan; font-size:12.0pt; font-family:""Calibri"",sans-serif; mso-ascii-font-family:Calibri; mso-ascii-theme-font:minor-latin; mso-hansi-font-family:Calibri; mso-hansi-theme-font:minor-latin; mso-fareast-language:EN-US;}&lt;![endif]--><!--StartFragment--><!--EndFragment-->
<p class=""MsoNormal"">Calça de Moletom Feminina Unlimit com garantia contra defeitos de fábrica de 30 dias.</p>",,,taxable,,backorder,,0,0,500,26,16,7,1,,,,"Moda Fitness, Roupas Fitness, Feminino, Feminino > Calça Feminina","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/calça-moletom-feminina-preta-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calça-moletom-feminina-preta-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calça-moletom-feminina-preta-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Preto,1,0,Preto
636,variation,38128478,"Calça Moletom Feminina Essentials Unlimit - Preto - P, Preto",1,0,visible,,,,,taxable,,backorder,0,notify,0,,,,,0,,,"99,9000000000",,,,,,,38128477,,,,,,0,Tamanho,P,,0,,Cores,Preto,,0,
637,variation,38128479,"Calça Moletom Feminina Essentials Unlimit - Preto - M, Preto",1,0,visible,,,,,taxable,,backorder,0,notify,0,,,,,0,,,"99,9000000000",,,,,,,38128477,,,,,,0,Tamanho,M,,0,,Cores,Preto,,0,
650,variation,38128480,"Calça Moletom Feminina Essentials Unlimit - Preto - G, Preto",1,0,visible,,,,,taxable,,backorder,0,notify,0,,,,,0,,,"99,9000000000",,,,,,,38128477,,,,,,0,Tamanho,G,,0,,Cores,Preto,,0,
651,variable,38128502,"Camiseta Feminina Essentials Unlimit - Branco",1,0,visible,"Esta <strong>Camiseta Feminina</strong> da linha Essencials é ideal para mulheres que procura alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.","<h2>Camiseta Feminina Essentials Unlimit</h2>
<p style=""margin: 0px 0px 1em; line-height: 1.4; max-width: 99%; font-family: Arial, Helvetica, Verdana, sans-serif; font-size: 14px;"">Esta <strong>Camiseta Feminina</strong> da linha Essencials é ideal para mulheres que procura alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.</p>
Características:
<ul>
 	<li>Composição 100% algodão</li>
 	<li>Modelagem Fit</li>
 	<li>Fio Orgânico</li>
 	<li>Logo estampada na frente efeito brilho.</li>
 	<li>Perfeita para treinos, crossfit e seu dia a dia.</li>
 	<li>Use em qualquer momento.</li>
 	<li>Fashion e Descolada.</li>
</ul>
<strong>Camiseta Feminina Essencials Unlimit Preta</strong> com garantia contra defeitos de fabricação por 30 dias.",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Roupas Fitness, Feminino, Feminino > Camiseta Feminina, sale","CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-feminina-essentials-branca-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-feminina-essentials-branca-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-feminina-essentials-branca-unlimit-3.jpg",,,,,,,,,0,Cores,Branco,1,0,Branco,Tamanho,"P, M, G",1,0,P
652,variation,38128503,"Camiseta Feminina Essentials Unlimit - Branco - Branco, P",1,0,visible,,,,,taxable,,1,10,0,0,,,,,0,,"49,90","79,9000000000",,,,,,,38128502,,,,,,0,Cores,Branco,,0,,Tamanho,P,,0,
653,variation,38128504,"Camiseta Feminina Essentials Unlimit - Branco - Branco, M",1,0,visible,,,,,taxable,,1,5,0,0,,,,,0,,"49,90","79,9000000000",,,,,,,38128502,,,,,,0,Cores,Branco,,0,,Tamanho,M,,0,
654,variation,38128505,"Camiseta Feminina Essentials Unlimit - Branco - Branco, G",1,0,visible,,,,,taxable,,1,7,0,0,,,,,0,,"49,90","79,9000000000",,,,,,,38128502,,,,,,0,Cores,Branco,,0,,Tamanho,G,,0,
655,variable,38128506,"Camiseta Feminina Essentials Unlimit - Preto",1,0,visible,"Esta <strong>Camiseta Feminina</strong> da linha Essencials é ideal para mulheres que procura alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.","<h2>Camiseta Feminina Essentials Unlimit</h2>
<p style=""margin: 0px 0px 1em; line-height: 1.4; max-width: 99%; font-family: Arial, Helvetica, Verdana, sans-serif; font-size: 14px;"">Esta <strong>Camiseta Feminina</strong> da linha Essencials é ideal para mulheres que procura alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.</p>
Características:
<ul>
 	<li>Composição 100% algodão</li>
 	<li>Modelagem Fit</li>
 	<li>Fio Orgânico</li>
 	<li>Logo estampada na frente efeito brilho.</li>
 	<li>Perfeita para treinos, crossfit e seu dia a dia.</li>
 	<li>Use em qualquer momento.</li>
 	<li>Fashion e Descolada.</li>
</ul>
<strong>Camiseta Feminina Essencials Unlimit Preta</strong> com garantia contra defeitos de fabricação por 30 dias.",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Roupas Fitness, Feminino, Feminino > Camiseta Feminina, sale","CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-feminina-essentials-preta-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-feminina-essentials-preta-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-feminina-essentials-preta-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Preto,1,0,Preto
656,variation,38128507,"Camiseta Feminina Essentials Unlimit - Preto - P, Preto",1,0,visible,,,,,taxable,,1,9,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128506,,,,,,0,Tamanho,P,,0,,Cores,Preto,,0,
657,variation,38128508,"Camiseta Feminina Essentials Unlimit - Preto - M, Preto",1,0,visible,,,,,taxable,,1,5,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128506,,,,,,0,Tamanho,M,,0,,Cores,Preto,,0,
658,variation,38128509,"Camiseta Feminina Essentials Unlimit - Preto - G, Preto",1,0,visible,,,,,taxable,,1,6,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128506,,,,,,0,Tamanho,G,,0,,Cores,Preto,,0,
659,variable,38128407,"Camiseta Masculina Essentials Unlimit - Branco",1,0,visible,"Esta <strong>Camiseta Masculina Branca</strong> da linha Essencials é ideal para homens que procuram alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.","<h2>Camiseta Masculina Essentials Unlimit</h2>
<p style=""margin: 0px 0px 1em; line-height: 1.4; max-width: 99%; font-family: Arial, Helvetica, Verdana, sans-serif; font-size: 14px;"">Esta <strong>Camiseta Masculina Branca</strong> da linha Essencials é ideal para homens que procuram alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.</p>
Características:
<ul>
 	<li>Composição 100% algodão</li>
 	<li>Modelagem Fit</li>
 	<li>Fio Orgânico</li>
 	<li>Logo estampada na frente efeito brilho.</li>
 	<li>Perfeita para treinos, crossfit e seu dia a dia.</li>
 	<li>Use em qualquer momento.</li>
 	<li>Fashion e Descolada.</li>
</ul>
<strong>Camiseta Masculina Essencials Unlimit Preta</strong> com garantia contra defeitos de fabricação por 30 dias.",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Masculino > Moda Fitness Masculina, Roupas Fitness, Masculino, Masculino > Camiseta Masculina, sale","CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/BEND4399.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4401.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4405.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4403.jpg",,,,,,,,,0,Cores,Branco,1,0,Branco,Tamanho,"P, M, G, GG",1,0,P
660,variation,38128408,"Camiseta Masculina Essentials Unlimit - Branco - Branco, P",1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128407,,,,,,0,Cores,Branco,,0,,Tamanho,P,,0,
661,variation,38128409,"Camiseta Masculina Essentials Unlimit - Branco - Branco, M",1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128407,,,,,,0,Cores,Branco,,0,,Tamanho,M,,0,
662,variation,38128410,"Camiseta Masculina Essentials Unlimit - Branco - Branco, G",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128407,,,,,,0,Cores,Branco,,0,,Tamanho,G,,0,
663,variation,38128411,"Camiseta Masculina Essentials Unlimit - Branco - Branco, GG",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128407,,,,,,0,Cores,Branco,,0,,Tamanho,GG,,0,
664,variable,38128402,"Camiseta Masculina Essentials Unlimit - Preto",1,0,visible,"Esta <strong>Camiseta Masculina preta</strong> da linha Essencials é ideal para homens que procuram alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.","<h2>Camiseta Masculina Essentials Unlimit</h2>
<p style=""margin: 0px 0px 1em; line-height: 1.4; max-width: 99%; font-family: Arial, Helvetica, Verdana, sans-serif; font-size: 14px;"">Esta <strong>Camiseta Masculina preta</strong> da linha Essencials é ideal para homens que procuram alto conforto do algodão. Fabricada com 100% algodão penteado fio 30 orgânico é perfeita para combinar com bermudas, calças de moletom e até uma calça jeans. Você pode usar em qualquer momento.</p>
Características:
<ul>
 	<li>Composição 100% algodão</li>
 	<li>Modelagem Fit</li>
 	<li>Fio Orgânico</li>
 	<li>Logo estampada na frente.</li>
 	<li>Perfeita para treinos, crossfit e seu dia a dia.</li>
 	<li>Use em qualquer momento.</li>
 	<li>Fashion e Descolada.</li>
</ul>
<strong>Camiseta Masculina Essencials Unlimit Preta</strong> com garantia contra defeitos de fabricação por 30 dias.",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Masculino > Moda Fitness Masculina, Roupas Fitness, Masculino, Masculino > Camiseta Masculina, sale","CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/BEND4417.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4421.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4425.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4423.jpg, https://unlimit.fit/wp-content/uploads/2018/02/BEND4422.jpg",,,,,,,,,0,Cores,Preto,1,0,Preto,Tamanho,"P, M, G, GG",1,0,P
665,variation,38128403,"Camiseta Masculina Essentials Unlimit - Preto - Preto, P",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128402,,,,,,0,Cores,Preto,,0,,Tamanho,P,,0,
678,variation,38128404,"Camiseta Masculina Essentials Unlimit - Preto - Preto, M",1,0,visible,,,,,taxable,,1,6,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128402,,,,,,0,Cores,Preto,,0,,Tamanho,M,,0,
679,variation,38128405,"Camiseta Masculina Essentials Unlimit - Preto - Preto, G",1,0,visible,,,,,taxable,,1,6,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128402,,,,,,0,Cores,Preto,,0,,Tamanho,G,,0,
680,variation,38128406,"Camiseta Masculina Essentials Unlimit - Preto - Preto, GG",1,0,visible,,,,,taxable,,1,8,0,0,,,,,0,,"49,00","79,9000000000",,,,,,,38128402,,,,,,0,Cores,Preto,,0,,Tamanho,GG,,0,
681,variable,38128538,"Jaqueta Corta Vento Unissex Unlimit - Laranja",1,1,visible,"A <b>Jaqueta Corta Vento Unissex Unlimit </b>é feita<b> </b>para homens e mulheres exigentes que procuram conforto<strong> </strong>e proteção contra o vento e frio. Feita com tecido leve, ela possui bolsos laterais com zíper e forro delicado para o tecido não grudar no corpo. Tem uma pegada inovadora e fashion, sem muitos detalhes aparentes. A simplicidade desta jaqueta trás todo seu charme.","<h2>Jaqueta Corta Vento Unissex Unlimit Laranja</h2>
<h3><strong>Descrição do Produto:</strong></h3>
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">A <strong>Jaqueta Corta Vento Unissex Unlimit Laranja </strong>é feita<strong> </strong>para homens e mulheres exigentes que procuram conforto<strong> </strong>e proteção contra o vento e frio. Feita com tecido leve, ela possui bolsos laterais com zíper e forro delicado para o tecido não grudar na pele. Tem uma pegada inovadora e fashion, sem muitos detalhes aparentes. A simplicidade desta jaqueta trás todo seu charme.</p>

<h3><strong>Tecnologias do tecido:</strong></h3>
<ul>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Zíper</li>
 	<li>Bolsos laterais com zíper</li>
 	<li>Toca</li>
 	<li>Forrada com tela plume de extremo conforto e não deixa grudar na pele</li>
 	<li>Marca estampada na parte da frente com adesivo</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: 100% Poliamida no tecido interno e externo</li>
</ul>
<h3><strong>Indicado para:</strong></h3>
Esta Jaqueta Corta Vento é ideal para corridas e caminhadas em ambientes com vento e frio. Ela corta o vento para que seu corpo não tenha trocas rápidas de temperatura. Você pode usar ela para caminhas, corridas e pra saídas da academia. Que tal usar em seu dia a dia como uma peça de roupa mais jogada e fashion?

<strong>Você pode saber mais sobre em <a href=""http://blog.unlimit.fit"">blog.unlimit.fit</a>.</strong>
<h3><strong>Garantia e Trocas Unlimit:</strong></h3>
<em>Garantia contra defeitos de fabricação de 30 dias.
Primeira troca grátis.
Não gostou do produto? Devolvemos em até 30 dias.</em>

Jaqueta Corta Vento Unissex Unlimit Laranja",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Masculino > Moda Fitness Masculina, Roupas Fitness, Feminino, Feminino > Jaqueta Corta Vento Feminina, Masculino, Masculino > Jaqueta Corta Vento, sale","Corrida, Dia a Dia",,"https://unlimit.fit/wp-content/uploads/2018/02/jaqueta-corta-vento-unissex-laranja.jpg, https://unlimit.fit/wp-content/uploads/2018/02/jaqueta-corta-vento-unissex-laranja2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/jaqueta-corta-vento-unissex-laranja3.jpg, https://unlimit.fit/wp-content/uploads/2018/02/jaqueta-corta-vento-unissex-laranja6.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Laranja,1,0,Laranja
682,variation,38128539,"Jaqueta Corta Vento Unissex Unlimit - Laranja - P, Laranja",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"119,00","169,9000000000",,,,,,,38128538,,,,,,1,Tamanho,P,,0,,Cores,Laranja,,0,
683,variation,38128540,"Jaqueta Corta Vento Unissex Unlimit - Laranja - M, Laranja",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"119,00","169,9000000000",,,,,,,38128538,,,,,,0,Tamanho,M,,0,,Cores,Laranja,,0,
684,variation,38128541,"Jaqueta Corta Vento Unissex Unlimit - Laranja - G, Laranja",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"119,00","169,9000000000",,,,,,,38128538,,,,,,0,Tamanho,G,,0,,Cores,Laranja,,0,
685,variable,38128437,"Legging Emana Colors Feminina Unlimit - Bordô",1,1,visible,"Esta <strong>Legging Emana Colors Feminina Bordô</strong> tem efeito de compressão médio e é feita de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem.","<h2>Legging Emana Colors Feminina Unlimit</h2>
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">Esta <strong>Legging Emana Colors Feminina Bordô</strong> tem efeito de compressão médio e é feita de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem. Contém cristais bioativos e minerais emissores infravermelhos, que ao absorver o calor promovem a bioestimulação do metabolismo.</p>
O Emana tem bioestimulação, que faz o rendimento físico melhorar em diversos fatores, principalmente diminuindo a fadiga com menor consumo de oxigênio. O fio também contribui para uma rápida recuperação muscular, maior elasticidade da pele e equilíbrio térmico.

Tecnologias do tecido:
<ul>
 	<li>Anticelulite</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
</ul>
Composição: 84% Poliamida 16% Elastano
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><em><strong>Para vestir-se bem em:</strong></em></p>

<ul style=""font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><strong>Legging Emana Colors Feminina</strong> com garantia contra defeitos de fabricação por 30 dias.</p>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Anticelulite, Feminino > Legging > Legging Feminina > Legging Academia, Moda Fitness, Roupas Fitness, Feminino, Feminino > Legging, Feminino > Legging > Legging Feminina, Feminino > Legging > Legging Feminina > Legging Emana, sale","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-bordo-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-bordo-unlimit-3.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-bordo-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-bordo-unlimit-4.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Bordô,1,0,Bordô
686,variation,38128444,"Legging Emana Colors Feminina Unlimit - Bordô - P, Bordô",1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"79,90","159,9000000000",,,,,,,38128437,,,,,,0,Tamanho,P,,0,,Cores,Bordô,,0,
687,variation,38128445,"Legging Emana Colors Feminina Unlimit - Bordô - M, Bordô",1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,"79,90","159,9000000000",,,,,,,38128437,,,,,,0,Tamanho,M,,0,,Cores,Bordô,,0,
688,variation,38128446,"Legging Emana Colors Feminina Unlimit - Bordô - G, Bordô",1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"79,90","159,9000000000",,,,,,,38128437,,,,,,0,Tamanho,G,,0,,Cores,Bordô,,0,
689,variable,38128433,"Legging Emana Colors Unlimit - Rosè",1,1,visible,"Esta <strong>Legging Emana Colors Feminina</strong> tem efeito de compressão médio e é feita de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem","<h2>Legging Emana Colors Feminina Unlimit</h2>
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">Esta <strong>Legging Emana Colors Feminina</strong> tem efeito de compressão médio e é feita de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem. Contém cristais bioativos e minerais emissores infravermelhos, que ao absorver o calor promovem a bioestimulação do metabolismo.</p>
O Emana tem bioestimulação, que faz o rendimento físico melhorar em diversos fatores, principalmente diminuindo a fadiga com menor consumo de oxigênio. O fio também contribui para uma rápida recuperação muscular, maior elasticidade da pele e equilíbrio térmico.

Tecnologias do tecido:
<ul>
 	<li>Anticelulite</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
</ul>
Composição: 84% Poliamida 16% Elastano
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><em><strong>Para vestir-se bem em:</strong></em></p>

<ul style=""font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<p style=""margin: 0px 0px 1em; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><strong>Legging Emana Colors Feminina</strong> com garantia contra defeitos de fabricação por 30 dias.</p>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Anticelulite, Feminino > Legging > Legging Feminina > Legging Academia, Moda Fitness, Roupas Fitness, Feminino, Feminino > Legging, Feminino > Legging > Legging Feminina, Feminino > Legging > Legging Feminina > Legging Emana, sale","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-rose-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-rose-unlimit-4.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-rose-unlimit-5.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-rose-unlimit-3.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-legging-emana-feminina-colors-rose-unlimit-2.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Rose,1,0,Rose
